flora,taxon_name,simplified_phrase,fire,description,fire_intensity,fire_severity,fire_season,fire_response,fire_response_source,post_fire_recruitment,post_fire_recruitment_source,site,habitat_conditions,bud_bank_location,canopy_seedbank,canopy_seedbank_source,changes_fire_regime,clonal_spread_mechanism,dispersal_syndrome,dispersers,fire_and_establishing,fire_ephemeral,fire_exposure_level,fire_response_juvenile,fire_response_on_maturity,fire_tolerance,life_history,post_fire_flowering,post_fire_flowering_source,reproductive_maturity,reproductive_maturity_secondary_after_fire,seed_longevity_categorical,seed_release,seed_release_source,seed_storage_location,seed_storage_location_source,serotiny,serotiny_source,soil_seedbank,storage_organ,threats,time_from_fire_to_fruit,original_text
VIC_flora,Cassytha pubescens,common/found after fire,"widespread and common throughout most of the state, particularly in lowland open-forest where often abundant following bushfire.","weak to robust twiner, younger parts retrorsely pubescent or woolly, hairs white or red; stems terete, mostly 0.5-1.5 mm thick, striate, pubescent to glabrescent, yellow-green to reddish; haustoria 2-3 mm long. leaves triangular-ovate, 1.5-4 mm long, 1-2 mm wide, woolly to glabrescent. inflorescence a single, or often paired, 2-10-flowered congested spike to circa 25 mm long, lower flowers sometimes distant; peduncle usually 2-10 mm long. flowers ovoid to obovoid, 1-3 mm long, 1-2 mm diam., subsessile to sessile; sepals more or less triangular, 0.7-1 mm long, covered with long reddish or whitish hairs; petals ovate to obovate, 1-2 mm long, circa 1.3 mm wide, covered with patent or appressed grey, black, yellow or red hairs. fruit ovoid to globular, 6-9 mm long, 5.5-9 mm diam., smooth, white-pubescent. flowers mostly summer. brid, cvu, dunt, egl, egu, gipp, glep, gold, ggr, hfe, hnf, hsf, lom, mont, mum, nis, otp, otr, snm, strz, valp, vriv, vvp, wap, wpro, wim. also sa, qld, nsw, act, tas. widespread and common throughout most of the state, particularly in lowland open-forest where often abundant following bushfire. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Weak to robust twiner, younger parts retrorsely pubescent or woolly, hairs white or red; stems terete, mostly 0.5-1.5 mm thick, striate, pubescent to glabrescent, yellow-green to reddish; haustoria 2-3 mm long. Leaves triangular-ovate, 1.5-4 mm long, 1-2 mm wide, woolly to glabrescent. Inflorescence a single, or often paired, 2-10-flowered congested spike to c. 25 mm long, lower flowers sometimes distant; peduncle usually 2-10 mm long. Flowers ovoid to obovoid, 1-3 mm long, 1-2 mm diam., subsessile to sessile; sepals more or less triangular, 0.7-1 mm long, covered with long reddish or whitish hairs; petals ovate to obovate, 1-2 mm long, c. 1.3 mm wide, covered with patent or appressed grey, black, yellow or red hairs. Fruit ovoid to globular, 6-9 mm long, 5.5-9 mm diam., smooth, white-pubescent. Flowers mostly summer. Brid, CVU, DunT, EGL, EGU, GipP, Glep, Gold, GGr, HFE, HNF, HSF, LoM, MonT, MuM, NIS, OtP, OtR, SnM, Strz, VAlp, VRiv, VVP, WaP, WPro, Wim. Also SA, Qld, NSW, ACT, Tas. Widespread and common throughout most of the State, particularly in lowland open-forest where often abundant following bushfire."
VIC_flora,Ceratogyne obionoides,common/found after fire,"lom, mualso wa, sa, qld, nsuncommon herb of sand-ridges in far north-west victoria, but sometimes locally abundant following good rains and/or fires.","stems few, erect to ascending from basal rosette, to circa 15 cm high, strigose; rosette leaves obovate, to circa 20 mm long and 4 mm wide, stem leaves (subtending capitula) smaller, both sparsely to moderately densely strigose. capitula 2-3 mm diam. in flower, to circa 1 cm diam. in fruit; involucral bracts 3-5, 1.5-2.2 mm long; female and tubular florets both circa 3-6; ligules of female florets circa 0.5 mm long. cypselas 3-5 mm long and wide, usually reddish at maturity, with a row of hairs on dorsal and ventral surface, and scattered over  projections; hairs minutely anchor-shaped at apices. flowers aug.-oct. lom, mualso wa, sa, qld, nsuncommon herb of sand-ridges in far north-west victoria, but sometimes locally abundant following good rains and/or fires. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stems few, erect to ascending from basal rosette, to c. 15 cm high, strigose; rosette leaves obovate, to c. 20 mm long and 4 mm wide, stem leaves (subtending capitula) smaller, both sparsely to moderately densely strigose. Capitula 2-3 mm diam. in flower, to c. 1 cm diam. in fruit; involucral bracts 3-5, 1.5-2.2 mm long; female and tubular florets both c. 3-6; ligules of female florets c. 0.5 mm long. Cypselas 3-5 mm long and wide, usually reddish at maturity, with a row of hairs on dorsal and ventral surface, and scattered over horn-like projections; hairs minutely anchor-shaped at apices. Flowers Aug.-Oct. LoM, MuM. Also WA, SA, Qld, NSW. Uncommon herb of sand-ridges in far north-west Victoria, but sometimes locally abundant following good rains and/or fires."
VIC_flora,Chenopodium erosum,common/found after fire; germination is stimulated by fire,"prior to extensive fires in the victorian alps in 2003, chenopdium erosum was known in victoria only from rain-shadowed country near suggan buggan. however, following the alpine fires it appeared surprisingly in grassland, heathland and snow-gum woodland on mt buffalo and the bogong high plains where locally common. it was also common post-fire in parts of kosciuszko national park in new south wales. it appears that in alpine environments at least, the seed is very long-lived and requires fire to promote germination.","mostly an erect annual to 1.5 m high, rarely procumbent. leaves petiolate, triangular to ovate, 4-15 cm long, 0.5-6 cm wide, papery, margins raggedly toothed, green and glabrous. flowers bisexual and female, in axillary and terminal panicles; tepals 5, slightly mealy when young, with stalked vesicular hairs along margins, shortly united near base, midrib prominent on inner face; stamens 5; pericarp membranous, persistent. seed horizontal, blackish, 1.2-1.5 mm diam., prominently muricate in approximate spiralled or concentric lines, falling free from or united with widely opened fruiting perianth. flowers dec.-feb. egu, mont, valp. also sa, qld, nsnew zealand. prior to extensive fires in the victorian alps in 2003, chenopdium erosum was known in victoria only from rain-shadowed country near suggan buggan. however, following the alpine fires it appeared surprisingly in grassland, heathland and snow-gum woodland on mt buffalo and the bogong high plains where locally common. it was also common post-fire in parts of kosciuszko national park in new south wales. it appears that in alpine environments at least, the seed is very long-lived and requires fire to promote germination. alpine specimens seen to date have been prostrate or weakly ascending (to circa 25 cm high), unlike the erect habit of plants at altitudes below circa 500 m. it is not known if this is simply a response to the alpine environment or if the habit is genetically controlled. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,persistent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mostly an erect annual to 1.5 m high, rarely procumbent. Leaves petiolate, triangular to ovate, 4-15 cm long, 0.5-6 cm wide, papery, margins raggedly toothed, green and glabrous. Flowers bisexual and female, in axillary and terminal panicles; tepals 5, slightly mealy when young, with stalked vesicular hairs along margins, shortly united near base, midrib prominent on inner face; stamens 5; pericarp membranous, persistent. Seed horizontal, blackish, 1.2-1.5 mm diam., prominently muricate in approximate spiralled or concentric lines, falling free from or united with widely opened fruiting perianth. Flowers Dec.-Feb. EGU, MonT, VAlp. Also SA, Qld, NSW. New Zealand. Prior to extensive fires in the Victorian alps in 2003, Chenopdium erosum was known in Victoria only from rain-shadowed country near Suggan Buggan. However, following the alpine fires it appeared surprisingly in grassland, heathland and snow-gum woodland on Mt Buffalo and the Bogong High Plains where locally common. It was also common post-fire in parts of Kosciuszko National Park in New South Wales. It appears that in alpine environments at least, the seed is very long-lived and requires fire to promote germination. Alpine specimens seen to date have been prostrate or weakly ascending (to c. 25 cm high), unlike the erect habit of plants at altitudes below c. 500 m. It is not known if this is simply a response to the alpine environment or if the habit is genetically controlled."
VIC_flora,Chrysocephalum semipapposum,flowering enhanced by fire; resprouts after fire,flowering is often promoted by fire or other disturbance and successive seasons may produce largely vegetative growth.,"erect perennial herb or subshrub, mostly 15-60 cm high, often aromatic, occasionally rhizomatous; stems and branches variably indumented. leaves very variable, often dimorphic, linear to oblong or narrowly lanceolate, mostly 2-50 mm long, 1-5(-15) mm wide, acute to acuminate, bases often decurrent, margins usually recurved or revolute, silky, cottony, hispid or sometimes glabrescent to glabrous. capitula usually many, in dense corymbose clusters, occasionally solitary, campanulate to hemispherical, 3-7 mm diam.; involucre 8-10-seriate, 5-8 mm long; involucral bracts stipitate with fringed membranous lamina developed to some extent; outer bracts woolly, golden-yellow or brownish; inner bracts longest, erect, circa equal to florets. outer florets female, inner florets bisexual. cypselas 0.5-1.4 mm long; pappus 2-4 mm long, yellow, sometimes lacking in female florets. flowers mostly spring and summer. cvu, dunt, egl, egu, gipp, glep, gold, ggr, hfe, hnf, hsf, lom, mont, muf, mum, nis, otp, otr, robp, snm, strz, valp, vriv, vvp, wap, wim. also wa, nt, sa, qld, nsw, act, tas. widespread across much of victoria in a wide variety of habitats. chrysocephalum semipapposum has long been a taxonomically difficult group. a study by wilson (2016) established 5 subspecies, 4 of which occur in victoria, however intermediates exist as well as some extreme forms, possibly warranting further recognition. furthermore, the distinction between semipapposum and apiculatum is not always clear. some, perhaps all, of the subspecies display heteroblasty - that is, leaves of two more-or-less distinct forms may occur on the plant at one time. usually leaves associated with flowering stems are larger and often less hairy, whereas short-leaved stems are often vegetative only or may produce small, few-headed conflorescences. flowering is often promoted by fire or other disturbance and successive seasons may produce largely vegetative growth. the distribution of each of the subspecies in the state is at this stage poorly understood as most victorian specimens have yet to be returned from a research loan. ;",NA,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fire_enhanced_flowering,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erect perennial herb or subshrub, mostly 15-60 cm high, often aromatic, occasionally rhizomatous; stems and branches variably indumented. Leaves very variable, often dimorphic, linear to oblong or narrowly lanceolate, mostly 2-50 mm long, 1-5(-15) mm wide, acute to acuminate, bases often decurrent, margins usually recurved or revolute, silky, cottony, hispid or sometimes glabrescent to glabrous. Capitula usually many, in dense corymbose clusters, occasionally solitary, campanulate to hemispherical, 3-7 mm diam.; involucre 8-10-seriate, 5-8 mm long; involucral bracts stipitate with fringed membranous lamina developed to some extent; outer bracts woolly, golden-yellow or brownish; inner bracts longest, erect, c. equal to florets. Outer florets female, inner florets bisexual. Cypselas 0.5-1.4 mm long; pappus 2-4 mm long, yellow, sometimes lacking in female florets. Flowers mostly spring and summer. CVU, DunT, EGL, EGU, GipP, Glep, Gold, GGr, HFE, HNF, HSF, LoM, MonT, MuF, MuM, NIS, OtP, OtR, RobP, SnM, Strz, VAlp, VRiv, VVP, WaP, Wim. Also WA, NT, SA, Qld, NSW, ACT, Tas. Widespread across much of Victoria in a wide variety of habitats. Chrysocephalum semipapposum has long been a taxonomically difficult group. A study by Wilson (2016) established 5 subspecies, 4 of which occur in Victoria, however intermediates exist as well as some extreme forms, possibly warranting further recognition. Furthermore, the distinction between C. semipapposum and C. apiculatum is not always clear. Some, perhaps all, of the subspecies display heteroblasty - that is, leaves of two more-or-less distinct forms may occur on the plant at one time. Usually leaves associated with flowering stems are larger and often less hairy, whereas short-leaved stems are often vegetative only or may produce small, few-headed conflorescences. Flowering is often promoted by fire or other disturbance and successive seasons may produce largely vegetative growth. The distribution of each of the subspecies in the State is at this stage poorly understood as most Victorian specimens have yet to be returned from a research loan."
VIC_flora,Chrysocephalum semipapposum subsp. asperum,flowering enhanced by fire; resprouts after fire (inferred from species),"the separation of (flowering) large-leaved and (usually non-flowering) small-leaves shoots on this subspecies is often conspicuous, the former apparently often produced as a response to fire or other disturbance.","erect multistemmed perennial. stems and leaves usually cottony at first, sometimes glabrescent. leaves of main (flowering) stems oblong to narrowly obovate, to 5(-7) cm long, 5(-15) mm wide, at least the upper surfaces hispid with multicellar, gland-tipped hairs, the lower surface often hispid only along the midrib, sometimes cottony; margins flat or recurved; leaves on axillary, usually sterile branches, or separate stems, shorter (to circa 15 mm long), usually not hispid and often distinctly cottony. capitula usually numerous in a compact hemispherical or corymbose conflorescence. female florets with 0 or 1 pappus bristle. flowers sep.-jan. also ?sa, qld, nsw, tas. occasional in mostly sandy heath, heathy woodland and mallee areas, from the gippsland plains (e g yarram, traralgon) to the far north-west. the separation of (flowering) large-leaved and (usually non-flowering) small-leaves shoots on this subspecies is often conspicuous, the former apparently often produced as a response to fire or other disturbance. ;",NA,NA,NA,resprouts,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fire_enhanced_flowering,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Erect multistemmed perennial. Stems and leaves usually cottony at first, sometimes glabrescent. Leaves of main (flowering) stems oblong to narrowly obovate, to 5(-7) cm long, 5(-15) mm wide, at least the upper surfaces hispid with multicellar, gland-tipped hairs, the lower surface often hispid only along the midrib, sometimes cottony; margins flat or recurved; leaves on axillary, usually sterile branches, or separate stems, shorter (to c. 15 mm long), usually not hispid and often distinctly cottony. Capitula usually numerous in a compact hemispherical or corymbose conflorescence. Female florets with 0 or 1 pappus bristle. Flowers Sep.-Jan. Also ?SA, Qld, NSW, Tas. Occasional in mostly sandy heath, heathy woodland and mallee areas, from the Gippsland Plains (e.g. Yarram, Traralgon) to the far north-west. The separation of (flowering) large-leaved and (usually non-flowering) small-leaves shoots on this subspecies is often conspicuous, the former apparently often produced as a response to fire or other disturbance."
NA,Chrysocephalum semipapposum subsp. brevifolium,flowering enhanced by fire; resprouts after fire (inferred from species),NA,NA,NA,NA,NA,resprouts,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fire_enhanced_flowering,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Chrysocephalum semipapposum subsp. lineare,flowering enhanced by fire; resprouts after fire (inferred from species),NA,NA,NA,NA,NA,resprouts,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fire_enhanced_flowering,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,Chrysocephalum semipapposum subsp. semipapposum,flowering enhanced by fire; resprouts after fire (inferred from species),NA,NA,NA,NA,NA,resprouts,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,fire_enhanced_flowering,inferred_from_species,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
VIC_flora,Codonocarpus cotinifolius,common/found after fire,common after fires.,"tall shrub or pyramidal tree to 10 m, monoecious or dioecious, usually glaucous; bark smooth, pale grey-pink. leaves narrowly lanceolate, obovate, elliptic or more or less circular (broader on young plants or juvenile growth), lamina 25-45 mm long, 5-40 mm wide, tapering to petiole of 5-15 mm long, apex obtuse or acute, sometimes abruptly acuminate; stipules minute. male flowers in axillary racemes of up to 15; pedicels 1-2 mm long; calyx circa 1 mm long, very shortly and obtusely lobed; stamens 14-23. female flowers in axillary racemes or terminal panicles; pedicels mostly 8-20 mm long; calyx circa 2 mm long, entire or shortly lobed; carpels 30-36; stigmas circa 0.5 mm long, finely rugose. fruiting carpels usually 7-12 mm long; seeds obovate, circa 3.5 mm long, finely rugose. flowers mostly autumn. lom, muf, mum, roball mainland states. grows on dunes in mallee scrub of north-west victoria. common after fires. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tall shrub or pyramidal tree to 10 m, monoecious or dioecious, usually glaucous; bark smooth, pale grey-pink. Leaves narrowly lanceolate, obovate, elliptic or more or less circular (broader on young plants or juvenile growth), lamina 25-45 mm long, 5-40 mm wide, tapering to petiole of 5-15 mm long, apex obtuse or acute, sometimes abruptly acuminate; stipules minute. Male flowers in axillary racemes of up to 15; pedicels 1-2 mm long; calyx c. 1 mm long, very shortly and obtusely lobed; stamens 14-23. Female flowers in axillary racemes or terminal panicles; pedicels mostly 8-20 mm long; calyx c. 2 mm long, entire or shortly lobed; carpels 30-36; stigmas c. 0.5 mm long, finely rugose. Fruiting carpels usually 7-12 mm long; seeds obovate, c. 3.5 mm long, finely rugose. Flowers mostly autumn. LoM, MuF, MuM, RobP. All mainland states. Grows on dunes in mallee scrub of north-west Victoria. Common after fires."
VIC_flora,Comesperma calymega,resprouts after fire,this condition seems to be related to rapid growth after fire.,"slender glabrous subshrub to circa 60 cm high; stems simple or few-branched, smooth, arising annually from a short woody rhizome, leafy throughout or in circa lower two-thirds (rarely almost leafless). leaves oblanceolate to linear, 8-25 mm long, 1-5 mm wide, thickish, flat or margins slightly recurved. flowers blue, in a terminal raceme; pedicels 2-3.5 mm long; sepals free, the outer 3 obovate, 2-3 mm long, the adaxial one slightly pouched at base, wings obovate, circa twice as long as sepals or more, keel hooded and yellow at apex, with 2 lateral subapical pouches, circa 3 mm long; upper petals mauve, oblong, pointed at apex, shortly exceeding keel and united with it to circa midway. capsule obovate or cuneate, long-tapered to base, 6-7.5 mm long, truncate or shallowly 3-toothed at apex; seeds plumply ovoid, 1-2 mm long, pubescent all over, with longer silky hairs circa 5 mm long around the margin. flowers oct.-feb. cvu, dunt, egl, gipp, glep, gold, ggr, hsf, lom, mum, otp, otr, vvp, wap, wpro, wim. also wa, sa, tas. widespread and moderately common in sandy heathlands in the west of the state, extending eastwards to near bairnsdale. some plants of comesperma calymega from the north-west are virtually leafless (and have in the past been referred to defoliatum). this condition seems to be related to rapid growth after fire. ;",NA,NA,NA,resprouts,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slender glabrous subshrub to c. 60 cm high; stems simple or few-branched, smooth, arising annually from a short woody rhizome, leafy throughout or in c. lower two-thirds (rarely almost leafless). Leaves oblanceolate to linear, 8-25 mm long, 1-5 mm wide, thickish, flat or margins slightly recurved. Flowers blue, in a terminal raceme; pedicels 2-3.5 mm long; sepals free, the outer 3 obovate, 2-3 mm long, the adaxial one slightly pouched at base, wings obovate, c. twice as long as sepals or more, keel hooded and yellow at apex, with 2 lateral subapical pouches, c. 3 mm long; upper petals mauve, oblong, pointed at apex, shortly exceeding keel and united with it to c. midway. Capsule obovate or cuneate, long-tapered to base, 6-7.5 mm long, truncate or shallowly 3-toothed at apex; seeds plumply ovoid, 1-2 mm long, pubescent all over, with longer silky hairs c. 5 mm long around the margin. Flowers Oct.-Feb. CVU, DunT, EGL, GipP, Glep, Gold, GGr, HSF, LoM, MuM, OtP, OtR, VVP, WaP, WPro, Wim. Also WA, SA, Tas. Widespread and moderately common in sandy heathlands in the west of the State, extending eastwards to near Bairnsdale. Some plants of Comesperma calymega from the north-west are virtually leafless (and have in the past been referred to C. defoliatum). This condition seems to be related to rapid growth after fire."
VIC_flora,Comesperma defoliatum,no fire information,records of this species from mallee areas are the result of misidentification of virtually leafless forms of calymega apparently a consequence of rapid growth following fire.,"slender glabrous subshrub to circa 40 cm high; stems mostly unbranched, angled, smooth, arising annually from a short woody rhizome. leaves absent or few toward base, linear to narrowly oblanceolate, 5-15 mm long, 1-2 mm wide. flowers blue or purplish, in a terminal raceme; pedicels 2-4 mm long; sepals free, the outer 3 obovate, 3-4 mm long, the adaxial one slightly pouched at base, wings obovate, slightly to circa 1.5 times longer than outer sepals, keel pouched in the upper third, circa 3 mm long; upper petals oblong, shortly exceeding and united with keel for most of their length. capsule obovate or obcordate, long-tapered to base, 6.5-8 mm long; seeds plumply ovoid, 1.5-2.5 mm long, shortly pubescent all over, with a coma of silky hairs circa 5 mm long mostly from the base. flowers mostly dec.-mar. egl, gipp, glep, ggr, lom, otp, otr, valp, vvp, wap, wpro. also qld, nsw, tas. scattered on wettish lowland heaths eastwards from near the south australian border, but seldom common (although possibly overlooked due to its inconspicuous habit). records of this species from mallee areas are the result of misidentification of virtually leafless forms of calymega apparently a consequence of rapid growth following fire. ;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Slender glabrous subshrub to c. 40 cm high; stems mostly unbranched, angled, smooth, arising annually from a short woody rhizome. Leaves absent or few toward base, linear to narrowly oblanceolate, 5-15 mm long, 1-2 mm wide. Flowers blue or purplish, in a terminal raceme; pedicels 2-4 mm long; sepals free, the outer 3 obovate, 3-4 mm long, the adaxial one slightly pouched at base, wings obovate, slightly to c. 1.5 times longer than outer sepals, keel pouched in the upper third, c. 3 mm long; upper petals oblong, shortly exceeding and united with keel for most of their length. Capsule obovate or obcordate, long-tapered to base, 6.5-8 mm long; seeds plumply ovoid, 1.5-2.5 mm long, shortly pubescent all over, with a coma of silky hairs c. 5 mm long mostly from the base. Flowers mostly Dec.-Mar. EGL, GipP, Glep, GGr, LoM, OtP, OtR, VAlp, VVP, WaP, WPro. Also Qld, NSW, Tas. Scattered on wettish lowland heaths eastwards from near the South Australian border, but seldom common (although possibly overlooked due to its inconspicuous habit). Records of this species from mallee areas are the result of misidentification of virtually leafless forms of C. calymega apparently a consequence of rapid growth following fire."
VIC_flora,Commersonia breviseta,obligate seeder,"this species is thought to be an obligate seeder, recruiting abundantly following fire.","decumbent or erect shrub to 3 m high. leaves narrow-elliptic to narrowly ovate, 0.8-2.4 cm long, 0.1-0.6 cm wide, irregularly toothed, upper surface green, densely stellate-tomentose, undersurface pale green, densely stellate-tomentose, with long and short hairs; petioles 1-6 mm long. inflorescence 4-16-flowered. calyx segments 3.4-6.4 mm long, 1.3-2.7 mm wide, stellate-hairy on both surfaces; petals usually circa half the length of calyx segments, usually somewhat stellate-hairy; staminodes 5, stellate-hairy. capsule 4.5-5.5 mm diam.  egqld, nsw, vic. known only to occur in rocky areas in dry open-forest near genoa peak in far eastern victoria. this species is thought to be an obligate seeder, recruiting abundantly following fire. commersonia breviseta resembles dasyphylla, the latter typically has acute leaves circa 5 cm long with regularly toothed margins, and capsules that are sparsely hairy with setae > 2 mm long whereas leaves of breviseta are typically blunt, less than 3 cm long, with sinuate or hardly toothed margins, and capsules are moderately hairy with very short setae  circa 0.1 mm long). ;",NA,NA,NA,fire_killed,direct_from_flora,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Decumbent or erect shrub to 3 m high. Leaves narrow-elliptic to narrowly ovate, 0.8-2.4 cm long, 0.1-0.6 cm wide, irregularly toothed, upper surface green, densely stellate-tomentose, undersurface pale green, densely stellate-tomentose, with long and short hairs; petioles 1-6 mm long. Inflorescence 4-16-flowered. Calyx segments 3.4-6.4 mm long, 1.3-2.7 mm wide, stellate-hairy on both surfaces; petals usually c. half the length of calyx segments, usually somewhat stellate-hairy; staminodes 5, stellate-hairy. Capsule 4.5-5.5 mm diam.  EGL. Qld, NSW, Vic. Known only to occur in rocky areas in dry open-forest near Genoa Peak in far eastern Victoria. This species is thought to be an obligate seeder, recruiting abundantly following fire. Commersonia breviseta resembles C. dasyphylla, the latter typically has acute leaves c. 5 cm long with regularly toothed margins, and capsules that are sparsely hairy with setae > 2 mm long whereas leaves of C. breviseta are typically blunt, less than 3 cm long, with sinuate or hardly toothed margins, and capsules are moderately hairy with very short setae (c. 0.1 mm long)."
VIC_flora,Commersonia dasyphylla,germination is stimulated by fire,"a rare species (possibly dependent on fire for germination) in dry open-forest near murrindal in the east of the state, with an apparent disjunct occurrence on mt buffalo (but not reported from there since its collection in 1853).","shrub to circa 3 m high. leaves ovate, 1-5 cm long, 0.5-1.5 cm wide, regularly toothed, upper surface green, sparsely stellate-hairy, undersurface grey or greenish-white, stellate-tomentose, all hairs the same length; petioles 2-5 mm long. inflorescence usually with 10 or more flowers. calyx segments 3-5.5 mm long, 1.5-3.5 mm wide, stellate-hairy on both surfaces; petals circa half as long as calyx segments, often somewhat stellate-hairy; staminodes 5, stellate-hairy. capsule 5-7 mm diam. flowers sep.-jan. egu, valp. qld, nsw, vic. a rare species (possibly dependent on fire for germination) in dry open-forest near murrindal in the east of the state, with an apparent disjunct occurrence on mt buffalo (but not reported from there since its collection in 1853). smaller-leaved plants from near genoa peak are now regarded as a separate species, breviseta. aboriginal people in new south wales are known to have used the fibrous bark for making string. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Shrub to c. 3 m high. Leaves ovate, 1-5 cm long, 0.5-1.5 cm wide, regularly toothed, upper surface green, sparsely stellate-hairy, undersurface grey or greenish-white, stellate-tomentose, all hairs the same length; petioles 2-5 mm long. Inflorescence usually with 10 or more flowers. Calyx segments 3-5.5 mm long, 1.5-3.5 mm wide, stellate-hairy on both surfaces; petals c. half as long as calyx segments, often somewhat stellate-hairy; staminodes 5, stellate-hairy. Capsule 5-7 mm diam. Flowers Sep.-Jan. EGU, VAlp. Qld, NSW, Vic. A rare species (possibly dependent on fire for germination) in dry open-forest near Murrindal in the east of the state, with an apparent disjunct occurrence on Mt Buffalo (but not reported from there since its collection in 1853). Smaller-leaved plants from near Genoa Peak are now regarded as a separate species, C. breviseta. Aboriginal people in New South Wales are known to have used the fibrous bark for making string."
VIC_flora,Commersonia prostrata,germination is stimulated by fire; soil-stored seedbank,"germination of soil-stored seeds usually follows flood, fire or earthworks.","prostrate shrubs with trailing branches to circa 2 m long. leaves ovate or cordate, 1-3.5 cm long, 0.5-2.5 cm wide, sparsely stellate-hairy above, more densely so below; margins conspicuously serrate, doubly serrate or more or less crenate for all or most their length; petioles 3-20 mm long. inflorescence 3-12-flowered. calyx segments 2.5-3.5 mm long, 1-1.5 mm wide, stellate-hairy on both surfaces; petals circa half as long as calyx segments, usually somewhat stellate-hairy; staminodes 5, stellate-hairy. capsule 5-9 mm diam. flowers oct.-nov. gipnsvery rare, confined in victoria to swampy land and lake margins in the rosedale-stradbroke-providence ponds area. plants seem to persist for a few (up to about 10) years post-disturbance before senescing. germination of soil-stored seeds usually follows flood, fire or earthworks. ;",NA,NA,NA,NA,NA,post_fire_recruitment,direct_from_flora,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,soil,direct_from_flora,NA,NA,soil_seedbank_present,NA,NA,NA,"Prostrate shrubs with trailing branches to c. 2 m long. Leaves ovate or cordate, 1-3.5 cm long, 0.5-2.5 cm wide, sparsely stellate-hairy above, more densely so below; margins conspicuously serrate, doubly serrate or more or less crenate for all or most their length; petioles 3-20 mm long. Inflorescence 3-12-flowered. Calyx segments 2.5-3.5 mm long, 1-1.5 mm wide, stellate-hairy on both surfaces; petals c. half as long as calyx segments, usually somewhat stellate-hairy; staminodes 5, stellate-hairy. Capsule 5-9 mm diam. Flowers Oct.-Nov. GipP. NSW. Very rare, confined in Victoria to swampy land and lake margins in the Rosedale-Stradbroke-Providence Ponds area. Plants seem to persist for a few (up to about 10) years post-disturbance before senescing. Germination of soil-stored seeds usually follows flood, fire or earthworks."
